"X","realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","attr_index","attr_index_norm","rest_index","rest_index_norm","lng","lat","weekend"
828,146.086062220976,"Entire home/apt","0","0",3,"0",0,0,8,90,"1",1.51615230919057,0.236926518307811,120.076360153876,8.59935559822107,192.544810692573,4.60292314967152,16.38198,48.22098,"0"
829,223.686978472758,"Entire home/apt","0","0",3,"1",1,0,10,97,"1",5.75727381506441,0.169132157271139,42.2768328455658,3.0276860386148,82.1313703516049,1.96340989168102,16.43349,48.24145,"0"
830,274.875534674988,"Entire home/apt","0","0",4,"0",0,1,8,100,"1",2.93212256204214,0.0556666018156361,79.9641783496921,5.72669261349505,127.198123673693,3.04076326932141,16.353,48.231,"0"
831,172.732159970082,"Entire home/apt","0","0",2,"1",0,0,9,96,"1",2.85449592806178,0.270822983693066,111.669648174549,7.99730282422443,170.169260554122,4.06801941817933,16.33766,48.19957,"0"
832,187.691372741509,"Private room","0","1",2,"0",0,0,10,95,"1",1.64097042309072,0.056733446109332,121.186092956858,8.67882991755942,188.605981751141,4.50876259114023,16.36724,48.22265,"0"
833,168.291143678564,"Entire home/apt","0","0",2,"1",1,0,10,98,"1",2.30383514438561,0.727230885938886,89.7412958640954,6.42688797354933,138.420984900936,3.30905389508597,16.37387,48.22925,"0"
834,214.571208190169,"Entire home/apt","0","0",5,"1",1,0,10,98,"1",2.48556371531298,0.0678047458038517,127.243400082545,9.11262835943984,226.130414219331,5.40581132626243,16.345,48.197,"0"
835,154.033144005797,"Entire home/apt","0","0",2,"0",0,1,10,96,"1",2.68128693838861,0.280762566250051,96.6923678854971,6.92469403649359,148.380979032571,3.54715476830189,16.34138,48.21931,"0"
836,178.575602458921,"Entire home/apt","0","0",3,"1",1,0,9,95,"1",4.63434817890974,0.198825675811479,148.27170566301,10.6185857109346,100.927907802984,2.41275473279834,16.3216,48.18558,"0"
837,127.620783956244,"Private room","0","1",2,"1",0,0,10,100,"1",3.07396418312898,0.887423982060494,99.2364959599317,7.10689361325828,139.078523995388,3.32477284335977,16.35337,48.18443,"0"
838,272.538157679452,"Entire home/apt","0","0",3,"0",0,0,10,99,"0",1.27434694630036,0.346103763292457,216.855490625958,15.5302632002634,343.014031267384,8.19999884444401,16.36597,48.19828,"0"
